"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"log10_Adjusted"	"ONTOLOGY"
"GOMF_UNFOLDED_PROTEIN_BINDING"	"GOMF_UNFOLDED_PROTEIN_BINDING"	"UNFOLDED_PROTEIN_BINDING"	"29/1211"	"121/15910"	2.07173779702784e-08	1.091115239768e-06	8.56318289438175e-07	"PTGES3/CALR/AFG3L2/UGGT1/CCT3/CCT4/HSPA8/HYOU1/AIP/DNAJA2/NPM1/HSP90AB1/CLU/HSP90B1/TCP1/DNAJB1/CANX/CCT5/SERPINH1/HSPA13/LMAN1/CCT8/CCT7/CCT6A/SRSF10/SRSF12/ERLEC1/NAP1L4/RUVBL2"	29	6.06736478012016	"MF"
"GOMF_GDP_BINDING"	"GOMF_GDP_BINDING"	"GDP_BINDING"	"21/1211"	"73/15910"	6.40352788720046e-08	3.16174189430523e-06	2.48136705629018e-06	"RHOA/RAB7A/RAP1A/RAN/RAP1B/RAB8B/RRAS/RALA/RALB/RAB5A/ARL3/RAB10/RAB14/RAB11B/NRAS/RHEB/RRAGC/RAB18/RAB21/RAP2C/DYNC1LI1"	21	5.60530898795254	"MF"
"GOMF_HELICASE_ACTIVITY"	"GOMF_HELICASE_ACTIVITY"	"HELICASE_ACTIVITY"	"33/1211"	"157/15910"	7.00352426545418e-08	3.25457892335812e-06	2.5542264968127e-06	"CHD1/SMARCA1/DDX24/DDX3X/GTF2F2/MCM5/MCM7/MCM2/RUVBL1/DHX8/DDX39A/CHD2/DDX3Y/DHX15/AQR/XRCC6/XRCC5/MCM4/RFC4/RECQL/EIF4A1/CHD3/G3BP1/CHD4/MCM6/MCM3/DHX35/DDX42/RAD50/DDX50/MOV10/DDX56/RUVBL2"	33	5.59274059416952	"MF"
"GOMF_G_PROTEIN_ACTIVITY"	"GOMF_G_PROTEIN_ACTIVITY"	"G_PROTEIN_ACTIVITY"	"15/1211"	"40/15910"	9.99953542070699e-08	4.38868499019918e-06	3.44428442268796e-06	"RHOA/RAB7A/RAC1/RAP1A/RAB1A/RAP1B/RALA/RALB/RAB5A/CDC42/RAB10/RAB11B/NRAS/RAB1B/RAP2C"	15	5.46290099249608	"MF"
"GOMF_MRNA_5_UTR_BINDING"	"GOMF_MRNA_5_UTR_BINDING"	"MRNA_5_UTR_BINDING"	"12/1211"	"27/15910"	2.12424308408638e-07	8.77117249148476e-06	6.88370499331716e-06	"RPS7/RPL5/DDX3X/LARP1/SYNCRIP/IGF2BP2/RSL1D1/MYH10/CCT5/RPS13/RPS3A/IGF2BP1"	12	5.16217774998303	"MF"
"GOMF_HISTONE_BINDING"	"GOMF_HISTONE_BINDING"	"HISTONE_BINDING"	"43/1211"	"246/15910"	2.22054999784424e-07	8.77117249148476e-06	6.88370499331716e-06	"CHD1/UHRF1/LRWD1/SART3/KMT2A/MSH6/KAT7/CARM1/CBX3/ING4/MCM2/RBBP5/KAT5/NAP1L1/DEK/ANP32A/BAZ2A/BCAS3/CHD2/BRD4/NPM3/IPO7/NPM1/KDM5A/NASP/RBBP4/TTLL12/BRD3/ZMYND11/GLYR1/ANP32E/ANP32B/RNF20/SUPT6H/BRD1/PHF6/PHIP/IPO9/RSF1/MPHOSPH8/NAP1L4/TBL1XR1/ZMYND8"	43	5.16217774998303	"MF"
"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"51/1211"	"317/15910"	2.60280743365637e-07	9.79151367899302e-06	7.68447908984262e-06	"DDRGK1/HM13/RPL5/ERLIN2/POLR2A/CALR/PA2G4/PRKACA/SUMO3/ERLIN1/BAG2/OTUB1/UBXN1/YWHAZ/HSPA8/UBE2N/SUMO1/ATP6V0C/UBE2L3/ACTG1/TSG101/DNM1L/TUBB/HSP90AB1/CLU/RALA/RALB/XRCC5/TCP1/BAG6/GSK3B/VCP/TUBA1B/TRIM28/CUL4A/SMAD2/RELA/CUL3/RPS27A/RNF20/TOLLIP/PSMA3/CACYBP/USP7/GLMN/CUL5/FAF2/PSMD1/MAP1LC3A/RTN4/HSPBP1"	51	5.11438556682064	"MF"
"GOMF_NUCLEOSOME_BINDING"	"GOMF_NUCLEOSOME_BINDING"	"NUCLEOSOME_BINDING"	"19/1211"	"67/15910"	3.45719542291613e-07	1.24144744731988e-05	9.74300528276365e-06	"SMARCA1/GATAD2B/HMGN3/HMGN1/SMARCD2/MBD3/HNRNPC/HMGA2/RBBP4/CHD4/GLYR1/HP1BP3/HDAC1/SUPT6H/HDAC2/NAP1L4/SMARCB1/MBD2/SUPT16H"	19	5.01130706197092	"MF"
"GOMF_DNA_HELICASE_ACTIVITY"	"GOMF_DNA_HELICASE_ACTIVITY"	"DNA_HELICASE_ACTIVITY"	"20/1211"	"74/15910"	4.03643182601547e-07	1.38642658371836e-05	1.08808162266504e-05	"CHD1/DDX3X/GTF2F2/MCM5/MCM7/MCM2/RUVBL1/CHD2/XRCC6/XRCC5/MCM4/RFC4/RECQL/CHD3/G3BP1/CHD4/MCM6/MCM3/RAD50/RUVBL2"	20	4.96333852472661	"MF"
"GOMF_PROTEIN_C_TERMINUS_BINDING"	"GOMF_PROTEIN_C_TERMINUS_BINDING"	"PROTEIN_C_TERMINUS_BINDING"	"34/1211"	"179/15910"	5.67615956770154e-07	1.85956205729588e-05	1.45940313357398e-05	"VTA1/FN1/POLR2A/VPS4B/NEFL/CSK/CNRIP1/CEP120/PHB2/MYO1C/CTBP1/VPS4A/KPNA3/PABPC1/SRC/XRCC6/XRCC5/LAMA1/MSH2/BCAM/HSPG2/TOP2B/PRKAA1/NUMA1/MAPRE1/PCNA/PHB/NIPBL/EZR/USP7/PPP2CB/PPP1R9B/DBNL/PPP1CC"	34	4.83582472558203	"MF"
"GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON"	"GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON"	"STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON"	"24/1211"	"103/15910"	5.8846900547338e-07	1.85956205729588e-05	1.45940313357398e-05	"TPM1/ARPC1B/TUBB2B/PLEC/NEFL/SORBS2/NEFM/ACTG1/AGRN/TUBB4A/TUBB/DSP/CTNNA2/ACTR3/TUBA1B/ANK3/TUBB3/TUBB2A/TUBB8/TUBA1C/ARPC2/CROCC/TUBA1A/TUBB6"	24	4.83582472558203	"MF"
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA"	"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA"	"CATALYTIC_ACTIVITY_ACTING_ON_DNA"	"39/1211"	"222/15910"	7.0508654761133e-07	2.14237835620366e-05	1.68136022891933e-05	"CHD1/PTGES3/SMARCA1/DDX3X/NME1/DNMT3B/MSH6/GTF2F2/MPG/MCM5/MCM7/MCM2/MGMT/RUVBL1/CHD2/DKC1/XRCC6/XRCC5/MCM4/RFC4/RFC1/MSH2/RECQL/LIG3/HMGA2/TOP2B/RBBP4/CHD3/G3BP1/CHD4/MCM6/MCM3/XRCC1/PCNA/FEN1/RAD50/SMC3/RUVBL2/DNMT3A"	39	4.77433922964703	"MF"
"GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY"	"GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY"	"TRANSCRIPTION_COREGULATOR_ACTIVITY"	"68/1211"	"495/15910"	1.31324283343447e-06	3.84245125338234e-05	3.01559465455323e-05	"WDR77/ENO1/COPS5/DHRS7B/ACTN4/JUP/HCFC1/TCERG1/DNMT3B/SIN3A/KAT7/CARM1/ING4/PA2G4/SND1/CCAR2/RUVBL1/MTA1/KAT5/RCOR2/CTBP1/UBE2L3/KDM2A/SMARCD2/TSG101/AIP/SAP18/RBFOX2/KDM1A/BRD4/NPM1/HMGA1/DNAJB1/HMGB2/KDM5A/MECP2/HMGA2/NUP98/CTBP2/BASP1/HNRNPU/XPC/TRIM28/DYRK1A/ZMYND11/RALY/COPS2/TRRAP/HMGB1/RNF20/PHB/HDAC1/KDM3B/MTDH/RYBP/RSF1/SPEN/TBL1XR1/TRIM5/IRF2BPL/SMARCB1/NCOA5/BCLAF1/ZMYND8/RUVBL2/THRAP3/RAP2C/DNMT3A"	68	4.52062703519005	"MF"
"GOMF_SNRNA_BINDING"	"GOMF_SNRNA_BINDING"	"SNRNA_BINDING"	"16/1211"	"54/15910"	1.52064550502079e-06	4.2903926748801e-05	3.36714361826033e-05	"SART3/LARP7/SNRPA/PRPF31/EIF5A/SNRPB2/NCBP2/LSM3/HNRNPU/SF3B3/SNRPA1/SNRPC/RBM7/PRPF8/METTL16/RBM22"	16	4.47273835932092	"MF"
"GOMF_TRANSLATION_INITIATION_FACTOR_BINDING"	"GOMF_TRANSLATION_INITIATION_FACTOR_BINDING"	"TRANSLATION_INITIATION_FACTOR_BINDING"	"12/1211"	"32/15910"	1.92861624238337e-06	5.25381666028573e-05	4.12324851819893e-05	"DDX3X/GLE1/LARP1/EIF3F/EIF3C/EIF3B/POLR2G/EIF4G1/EIF2S2/EIF5/EIF3M/LIN28A"	12	4.38476048842693	"MF"
"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"PLATELET_DERIVED_GROWTH_FACTOR_BINDING"	"7/1211"	"11/15910"	3.65587303433771e-06	9.62713232375597e-05	7.55547093763126e-05	"COL1A2/COL6A1/COL1A1/COL2A1/COL3A1/COL4A1/COL5A1"	7	4.12173846061148	"MF"
"GOMF_NUCLEOSOMAL_DNA_BINDING"	"GOMF_NUCLEOSOMAL_DNA_BINDING"	"NUCLEOSOMAL_DNA_BINDING"	"13/1211"	"40/15910"	4.64556563884704e-06	0.000116289823727	9.12654312794178e-05	"GATAD2B/HMGN3/HMGN1/SMARCD2/MBD3/HNRNPC/HMGA2/RBBP4/CHD4/HDAC1/HDAC2/SMARCB1/MBD2"	13	4.03969368957943	"MF"
"GOMF_MOLECULAR_ADAPTOR_ACTIVITY"	"GOMF_MOLECULAR_ADAPTOR_ACTIVITY"	"MOLECULAR_ADAPTOR_ACTIVITY"	"54/1211"	"377/15910"	4.71047387248608e-06	0.000116289823727	9.12654312794178e-05	"PSMC6/JUP/HCFC1/COL1A2/GRB2/FSCN1/COX15/MYH9/PCNT/MEN1/CHCHD3/AIMP2/NEFL/DCAF7/EIF3B/ST13/SORBS2/SKP1/ZC3H18/HSPA8/SYNPO2/AP2S1/GOSR2/NCK2/SEC22B/SUN1/AP2A1/MAP2K2/CRKL/NUP153/NAPA/GNB1/AP2B1/EIF4G1/COL14A1/ANK3/CUL4A/PDCD6/NCSTN/GNB2/LAMTOR1/STON2/GATAD2A/RAD50/CUL5/AP2M1/PKP2/NDC1/SRRT/AP1M1/TRIM5/VPS18/G3BP2/RUVBL2"	54	4.03969368957943	"MF"
"GOMF_SINGLE_STRANDED_RNA_BINDING"	"GOMF_SINGLE_STRANDED_RNA_BINDING"	"SINGLE_STRANDED_RNA_BINDING"	"20/1211"	"86/15910"	5.1992138133434e-06	0.000124466027652766	9.76821989173608e-05	"CNBP/DDX3X/ZFR/MSI2/SSB/TIA1/DAZAP1/MSI1/AQR/HNRNPC/PABPC1/POLR2G/HNRNPU/EXOSC10/ILF3/EIF4H/SNRPC/RBM7/ZC3H14/AGO1"	20	4.01018457257948	"MF"
"GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY"	"GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY"	"NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY"	"11/1211"	"30/15910"	6.7058095937938e-06	0.000155811458208738	0.000122282410239769	"CSE1L/KPNA4/XPO5/KPNB1/KPNA6/RAN/IPO5/KPNA3/XPO1/TNPO1/IPO9"	11	3.91263600972747	"MF"
"GOMF_PROTEIN_FOLDING_CHAPERONE"	"GOMF_PROTEIN_FOLDING_CHAPERONE"	"PROTEIN_FOLDING_CHAPERONE"	"13/1211"	"42/15910"	8.53457336837059e-06	0.000192637513171793	0.00015118387109685	"CALR/FKBP8/CCT3/CCT4/HSPA8/HSP90AB1/TCP1/DNAJB1/CCT5/HSPA13/CCT8/CCT7/CCT6A"	13	3.82049453864479	"MF"
"GOMF_MICROTUBULE_PLUS_END_BINDING"	"GOMF_MICROTUBULE_PLUS_END_BINDING"	"MICROTUBULE_PLUS_END_BINDING"	"9/1211"	"21/15910"	1.05642284634682e-05	0.000231826124614996	0.000181939490204174	"PAFAH1B1/CLIP2/CLASP2/CKAP5/DCTN1/NUMA1/MAPRE2/MAPRE1/CLASP1"	9	3.74007302651996	"MF"
"GOMF_CHROMATIN_DNA_BINDING"	"GOMF_CHROMATIN_DNA_BINDING"	"CHROMATIN_DNA_BINDING"	"22/1211"	"105/15910"	1.09221418638935e-05	0.000233202488445295	0.000183019674476054	"ACTN4/GATAD2B/HMGN3/HMGN1/SMARCD2/MBD3/HNRNPC/KDM5A/CTCF/HMGA2/HNRNPU/RBBP4/CHD4/RELA/HDAC1/KDM3B/LEMD2/HDAC2/SMARCB1/MBD2/RUVBL2/LEMD3"	22	3.73750222143294	"MF"
"GOMF_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY"	"GOMF_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY"	"PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY"	"45/1211"	"306/15910"	1.46757997482702e-05	0.000304571897282864	0.000239031109259969	"PSMC6/JUP/HCFC1/COL1A2/GRB2/FSCN1/MYH9/MEN1/NEFL/DCAF7/ST13/SORBS2/SKP1/ZC3H18/HSPA8/SYNPO2/AP2S1/GOSR2/NCK2/SEC22B/SUN1/AP2A1/MAP2K2/CRKL/NUP153/NAPA/GNB1/AP2B1/COL14A1/ANK3/CUL4A/PDCD6/NCSTN/GNB2/STON2/GATAD2A/RAD50/CUL5/AP2M1/NDC1/SRRT/AP1M1/TRIM5/VPS18/G3BP2"	45	3.62154557310743	"MF"
"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"32/1211"	"189/15910"	1.50358278405464e-05	0.000304571897282864	0.000239031109259969	"ENO1/DHRS7B/TCERG1/DNMT3B/SIN3A/PA2G4/MTA1/RCOR2/CTBP1/TSG101/SAP18/RBFOX2/DNAJB1/MECP2/HMGA2/CTBP2/BASP1/HNRNPU/TRIM28/ZMYND11/COPS2/HMGB1/PHB/HDAC1/RYBP/SPEN/TBL1XR1/IRF2BPL/NCOA5/ZMYND8/RUVBL2/DNMT3A"	32	3.62154557310743	"MF"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE"	"EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE"	"9/1211"	"22/15910"	1.6672243306582e-05	0.000329276805304994	0.00025841977125202	"FMOD/BGN/DCN/LUM/PRELP/HSPG2/VCAN/ASPN/OGN"	9	3.58767426228232	"MF"
"GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE"	"GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE"	"STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE"	"10/1211"	"28/15910"	2.31532622557604e-05	0.000446123833708554	0.000350122502404182	"NUP160/NUP35/NUP153/NUP98/NUP107/NUP133/NUP205/NUP88/NDC1/NUP85"	10	3.45577997619323	"MF"
"GOMF_PROTEIN_N_TERMINUS_BINDING"	"GOMF_PROTEIN_N_TERMINUS_BINDING"	"PROTEIN_N_TERMINUS_BINDING"	"21/1211"	"105/15910"	3.59559091452387e-05	0.000676313529160442	0.000530777706429714	"ACTN4/MEN1/CALM3/PARP1/PHB2/EIF5A/CSNK2A2/YWHAQ/MECP2/EIF3E/RELA/CSNK2A1/NIPBL/HDAC1/EXOC4/RPS21/SCFD1/EXOC2/TBL1XR1/PPP1CC/MAU2"	21	3.27508732653459	"MF"
"GOMF_TAU_PROTEIN_BINDING"	"GOMF_TAU_PROTEIN_BINDING"	"TAU_PROTEIN_BINDING"	"12/1211"	"43/15910"	5.97812358271239e-05	0.00107968404032593	0.000847346968357056	"CDK5/APOE/BAG2/HSP90AB1/CLU/GSK3B/PRKAA1/PIN1/DYRK1A/DCTN1/SMAD2/PPP2CB"	12	3.07193872002655	"MF"
"GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY"	"GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY"	"TRANSLATION_ELONGATION_FACTOR_ACTIVITY"	"8/1211"	"20/15910"	6.05049806286527e-05	0.00107968404032593	0.000847346968357056	"HBS1L/EIF5A/GTPBP1/EEF2/EEF1B2/EEF1D/EEF1A1/EEF1G"	8	3.07193872002655	"MF"
"GOMF_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY"	"GOMF_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY"	"STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY"	"6/1211"	"11/15910"	6.35511323376351e-05	0.00107968404032593	0.000847346968357056	"TTN/FBN1/LAMC1/FBN2/EMILIN3/EMILIN1"	6	3.07193872002655	"MF"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS"	"OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS"	"25/1211"	"142/15910"	6.48581959604588e-05	0.00107968404032593	0.000847346968357056	"DHRS7B/HSD17B10/RDH11/GRHPR/CBR1/IMPDH2/IDH1/AKR1C2/HSD17B12/CTBP1/AKR7A2/DCXR/PHGDH/UGDH/LDHA/LDHB/G6PD/AKR1B1/FASN/ALDH3A2/HSD17B4/CTBP2/GLYR1/ADH5/BDH2"	25	3.07193872002655	"MF"
"GOMF_GTPASE_BINDING"	"GOMF_GTPASE_BINDING"	"GTPASE_BINDING"	"42/1211"	"296/15910"	6.51718734305787e-05	0.00107968404032593	0.000847346968357056	"ENO1/GDI1/RANBP1/RAB7A/CSE1L/ARHGEF2/NCKAP1/RCC2/XPO5/XPOT/RAP1A/EHD1/KPNB1/AIMP1/ATP6AP1/FMNL2/MYO1C/CDC42BPB/IPO5/DNM1L/XPO1/IPO7/PFN1/YBX3/RANBP2/GNB1/ARHGAP1/INF2/GNB2/LAMTOR1/EXOC4/RAB11FIP1/CYFIP1/NDRG1/TNPO1/EXOC2/IPO9/RRAGC/PREB/NXT1/CORO1C/MYO5A"	42	3.07193872002655	"MF"
"GOMF_SIGNAL_SEQUENCE_BINDING"	"GOMF_SIGNAL_SEQUENCE_BINDING"	"SIGNAL_SEQUENCE_BINDING"	"13/1211"	"50/15910"	6.69317762977906e-05	0.00107968404032593	0.000847346968357056	"KPNA4/KPNB1/KPNA6/IPO5/KPNA3/SRP14/NUP153/NUP98/AP2B1/TNPO1/AP2M1/KDELR1/SRP68"	13	3.07193872002655	"MF"
"GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME"	"GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME"	"STRUCTURAL_CONSTITUENT_OF_RIBOSOME"	"28/1211"	"168/15910"	6.69677442733803e-05	0.00107968404032593	0.000847346968357056	"RPL17/RPS10/RPS7/RPL5/RPL14/RPS19/RPSA/RPL24/RPL32/RPL30/RPS17/RPL19/RPLP2/RPLP0/RPS12/RPL12/RPL4/RPS13/RPL7A/RPL10A/RPL39P5/RPS8/RPS27A/RPL21/RPS3A/RPL27A/RPS21/RPL36"	28	3.07193872002655	"MF"
"GOMF_SNORNA_BINDING"	"GOMF_SNORNA_BINDING"	"SNORNA_BINDING"	"10/1211"	"32/15910"	8.59383288446348e-05	0.00135782559574523	0.00106563527767347	"NOP14/IMP4/NOP56/RRP9/DKC1/XRCC5/PRKDC/WDR3/GAR1/NOP58"	10	2.9723914106913	"MF"
"GOMF_U6_SNRNA_BINDING"	"GOMF_U6_SNRNA_BINDING"	"U6_SNRNA_BINDING"	"7/1211"	"16/15910"	9.01760904653332e-05	0.00139684532289438	0.0010962583546766	"SART3/LARP7/EIF5A/LSM3/PRPF8/METTL16/RBM22"	7	2.96008708381872	"MF"
"GOMF_SINGLE_STRANDED_DNA_BINDING"	"GOMF_SINGLE_STRANDED_DNA_BINDING"	"SINGLE_STRANDED_DNA_BINDING"	"22/1211"	"121/15910"	0.000106961666158472	0.0016249945435614	0.00127531217342793	"MYEF2/SMARCA1/CNBP/NUP35/MCM5/MCM7/MCM2/WBP11/FUBP1/HMGB2/MCM4/RPA3/MSH2/RECQL/POLR2G/HNRNPU/XPC/MCM6/MCM3/HMGB1/RAD50/PURB"	22	2.89438349475739	"MF"
"GOMF_CIS_TRANS_ISOMERASE_ACTIVITY"	"GOMF_CIS_TRANS_ISOMERASE_ACTIVITY"	"CIS_TRANS_ISOMERASE_ACTIVITY"	"12/1211"	"46/15910"	0.000122536734444643	0.00182649094738241	0.00143344859161657	"GSTZ1/FKBP8/AIP/NKTR/RANBP2/FKBP1A/FKBP3/PIN1/FKBP2/PPID/CWC27/FKBP10"	12	2.84361787772802	"MF"
"GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING"	"GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING"	"DISORDERED_DOMAIN_SPECIFIC_BINDING"	"10/1211"	"35/15910"	0.000198190668893766	0.00289945608196435	0.0022755224947062	"FN1/FKBP8/CALM3/RRM1/HSP90AB1/CLTC/NUMA1/SMAD2/EZR/AP2M1"	10	2.64291886691281	"MF"
"GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING"	"GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING"	"LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING"	"9/1211"	"29/15910"	0.000206240473872856	0.00296236317017376	0.00232489261456674	"APOE/LANCL1/AP2A1/CLU/HSP90B1/HSPG2/CLTC/LRP1/AP2M1"	9	2.63359710211947	"MF"
"GOMF_DNA_SECONDARY_STRUCTURE_BINDING"	"GOMF_DNA_SECONDARY_STRUCTURE_BINDING"	"DNA_SECONDARY_STRUCTURE_BINDING"	"10/1211"	"36/15910"	0.000255876551030438	0.0036096870591794	0.00283291895783699	"KMT2A/MSH6/MEN1/HMGB3/HMGA1/HMGB2/MSH2/HMGA2/XPC/HMGB1"	10	2.54776584929447	"MF"
"GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING"	"GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING"	"LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING"	"8/1211"	"24/15910"	0.000268352144053467	0.00371926655793402	0.00291891805812543	"APOE/LANCL1/AP2A1/CLU/HSP90B1/HSPG2/CLTC/AP2M1"	8	2.53477809665415	"MF"
"GOMF_NF_KAPPAB_BINDING"	"GOMF_NF_KAPPAB_BINDING"	"NF_KAPPAB_BINDING"	"9/1211"	"30/15910"	0.000274890874363947	0.00374420328875031	0.00293848865699392	"PSMA6/PDCD11/NPM1/GSK3B/RELA/HDAC1/MTDH/HDAC2/CPNE1"	9	2.53187598138806	"MF"
"GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"57/1211"	"469/15910"	0.000289768614212078	0.00387995263097529	0.00304502611544896	"SMARCA1/DDRGK1/DHRS7B/TPT1/ACTN4/PSMC5/PSMA6/HCFC1/PDCD11/CALR/TCERG1/SIN3A/HMGN3/PARP1/YWHAZ/MTA1/KAT5/PHB2/CTBP1/BAZ2A/BCAS3/USF2/AIP/RBFOX2/KDM1A/NPM1/SRC/HMGA1/HMGB2/ADD1/PBX1/CRKL/GSK3B/HMGA2/CTBP2/CSNK2B/PRKDC/YWHAH/CHD4/SMAD2/RELA/HMGB1/PPID/PCNA/HDAC1/MTDH/HDAC2/PURB/SPEN/CPNE1/SMARCB1/LYAR/CGGBP1/ZMYND8/THRAP3/DNMT3A/GTF2I"	57	2.51640897831953	"MF"
"GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY"	"GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY"	"NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY"	"7/1211"	"19/15910"	0.000324145695547184	0.00426791832470458	0.00334950552065423	"KPNA4/KPNB1/KPNA6/IPO5/KPNA3/TNPO1/IPO9"	7	2.47501930206823	"MF"
"GOMF_MICROFILAMENT_MOTOR_ACTIVITY"	"GOMF_MICROFILAMENT_MOTOR_ACTIVITY"	"MICROFILAMENT_MOTOR_ACTIVITY"	"9/1211"	"31/15910"	0.000361419147069027	0.00468067419974641	0.00367344051119339	"MYO6/MYH9/MYO1C/MYO1D/MYH3/MYH10/MYO1E/MYH14/MYO5A"	9	2.43492698885884	"MF"
"GOMF_METHYL_CPG_BINDING"	"GOMF_METHYL_CPG_BINDING"	"METHYL_CPG_BINDING"	"8/1211"	"25/15910"	0.000368492462390514	0.00469530718207268	0.00368492462390514	"WDR77/UHRF1/LRWD1/MBD1/MBD3/MECP2/MBD2/CHTOP"	8	2.43357139132104	"MF"
"GOMF_ISOPEPTIDASE_ACTIVITY"	"GOMF_ISOPEPTIDASE_ACTIVITY"	"ISOPEPTIDASE_ACTIVITY"	"7/1211"	"20/15910"	0.000466106080503317	0.00584482227932731	0.00458707571288979	"COPS5/PSMD14/HINT1/COPS6/PSMD7/EIF3F/PRPF8"	7	2.33846409147498	"MF"
"GOMF_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING"	"GOMF_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING"	"NUCLEAR_LOCALIZATION_SEQUENCE_BINDING"	"8/1211"	"27/15910"	0.000659631727978919	0.00814232914223979	0.00639018236479578	"KPNA4/KPNB1/KPNA6/IPO5/KPNA3/NUP153/NUP98/TNPO1"	8	2.19448674764843	"MF"
"GOMF_RIBOSOME_BINDING"	"GOMF_RIBOSOME_BINDING"	"RIBOSOME_BINDING"	"14/1211"	"70/15910"	0.00069390022305662	0.00843355655714968	0.00661874058915545	"RPN2/EIF3C/ETF1/RPSA/EIF5A/OLA1/EEF2/BAG6/EIF6/SEC61B/EIF2S1/SERBP1/EIF3K/SRP68"	14	2.17922464004884	"MF"
"GOMF_ISOMERASE_ACTIVITY"	"GOMF_ISOMERASE_ACTIVITY"	"ISOMERASE_ACTIVITY"	"25/1211"	"165/15910"	0.000711796016588546	0.0085199826228023	0.00668656864068028	"PTGES3/GSTZ1/PDIA6/LSS/FKBP8/ISYNA1/PGM1/MIF/KATNAL2/AIP/DKC1/P4HB/PDIA3/NKTR/RANBP2/HSD17B4/FKBP1A/FKBP3/TOP2B/PIN1/FKBP2/PPID/PGAM1/CWC27/FKBP10"	25	2.17479669280351	"MF"
